INDEX,RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,POINTS,# OF WINS,# OF TOP-10S,POINTS BEHIND LEAD,RESET POINTS,TOURNAMENT NAME,SEASON,WEEK NUMBER
13677,T54,T40,Zac Blair,1,5,0,0,,,The RSM Classic,2017,7
13678,61,T14,Ben Crane,1,4,0,0,,,The RSM Classic,2017,7
13679,T62,,Morgan Hoffmann,1,4,0,0,,,The RSM Classic,2017,7
13680,T62,,Jon Curran,1,4,0,0,,,The RSM Classic,2017,7
13681,T64,T48,Will MacKenzie,1,3,0,0,,,The RSM Classic,2017,7
13682,T64,T61,Spencer Levin,1,3,0,0,,,The RSM Classic,2017,7
13683,T64,,Brett Drewitt,1,3,0,0,,,The RSM Classic,2017,7
13684,67,,Scott Stallings,1,3,0,0,,,The RSM Classic,2017,7
13685,1,T7,Pat Perez,1,500,1,1,,,OHL Classic at Mayakoba,2017,6
13686,2,,Gary Woodland,1,300,0,1,,,OHL Classic at Mayakoba,2017,6
13687,3,,Russell Knox,1,190,0,1,,,OHL Classic at Mayakoba,2017,6
13688,T4,T23,Scott Piercy,1,115,0,1,,,OHL Classic at Mayakoba,2017,6
13689,T4,T23,Chez Reavie,1,115,0,1,,,OHL Classic at Mayakoba,2017,6
13690,T4,T59,Kevin Streelman,1,115,0,1,,,OHL Classic at Mayakoba,2017,6
13691,T7,T14,Charles Howell III,1,85,0,1,,,OHL Classic at Mayakoba,2017,6
13692,T7,T14,Luke List,1,85,0,1,,,OHL Classic at Mayakoba,2017,6
13693,T7,T59,Chris Kirk,1,85,0,1,,,OHL Classic at Mayakoba,2017,6
13694,T10,,Jhonattan Vegas,1,70,0,1,,,OHL Classic at Mayakoba,2017,6
13695,T10,,Emiliano Grillo,1,70,0,1,,,OHL Classic at Mayakoba,2017,6
13696,T10,T26,Adam Hadwin,1,70,0,1,,,OHL Classic at Mayakoba,2017,6
13697,13,T26,Martin Laird,1,59,0,0,,,OHL Classic at Mayakoba,2017,6
13698,T14,T14,Stewart Cink,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13699,T14,,Ben Crane,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13700,T14,T52,Nick Taylor,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13701,T14,T30,Ryan Blaum,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13702,T14,72,Jason Kokrak,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13703,T14,T7,Keegan Bradley,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13704,T14,,John Peterson,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13705,T14,T63,Cody Gribble,1,47,0,0,,,OHL Classic at Mayakoba,2017,6
13706,T22,,Graeme McDowell,1,35,0,0,,,OHL Classic at Mayakoba,2017,6
13707,T22,,Marc Leishman,1,35,0,0,,,OHL Classic at Mayakoba,2017,6
13708,T22,T40,Martin Flores,1,35,0,0,,,OHL Classic at Mayakoba,2017,6
13709,T22,T30,Webb Simpson,1,35,0,0,,,OHL Classic at Mayakoba,2017,6
13710,T26,T66,Brian Gay,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13711,T26,,Camilo Villegas,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13712,T26,T68,Steve Marino,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13713,T26,T55,Seamus Power,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13714,T26,,Anirban Lahiri,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13715,T26,T10,John Huh,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13716,T26,,J.J. Spaun,1,27,0,0,,,OHL Classic at Mayakoba,2017,6
13717,T33,T59,Chad Campbell,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13718,T33,,Robert Garrigus,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13719,T33,T46,Jason Bohn,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13720,T33,,Jamie Lovemark,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13721,T33,T68,Brett Stegmaier,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13722,T33,,Brian Stuard,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13723,T33,,J.T. Poston,1,18,0,0,,,OHL Classic at Mayakoba,2017,6
13724,T40,,Ben Martin,1,13,0,0,,,OHL Classic at Mayakoba,2017,6
13725,T40,T10,Cameron Smith,1,13,0,0,,,OHL Classic at Mayakoba,2017,6
13726,T40,,Zac Blair,1,13,0,0,,,OHL Classic at Mayakoba,2017,6
13727,T40,T40,Wesley Bryan,1,13,0,0,,,OHL Classic at Mayakoba,2017,6
13728,T44,,Bob Estes,1,10,0,0,,,OHL Classic at Mayakoba,2017,6
13729,T44,T55,C.T. Pan,1,10,0,0,,,OHL Classic at Mayakoba,2017,6
13730,T44,T30,Cameron Tringale,1,10,0,0,,,OHL Classic at Mayakoba,2017,6
13731,T44,,Hudson Swafford,1,10,0,0,,,OHL Classic at Mayakoba,2017,6
13732,T48,T46,Will MacKenzie,1,8,0,0,,,OHL Classic at Mayakoba,2017,6
13733,T48,,Tyrone Van Aswegen,1,8,0,0,,,OHL Classic at Mayakoba,2017,6
13734,T48,,Ryo Ishikawa,1,8,0,0,,,OHL Classic at Mayakoba,2017,6
13735,T48,T14,Jon Rahm,1,8,0,0,,,OHL Classic at Mayakoba,2017,6
13736,T48,,Richy Werenski,1,8,0,0,,,OHL Classic at Mayakoba,2017,6
13737,T53,T14,Brian Harman,1,6,0,0,,,OHL Classic at Mayakoba,2017,6
13738,T53,,Scott Brown,1,6,0,0,,,OHL Classic at Mayakoba,2017,6
13739,T55,,Mark Wilson,1,5,0,0,,,OHL Classic at Mayakoba,2017,6
13740,T55,T59,Vaughn Taylor,1,5,0,0,,,OHL Classic at Mayakoba,2017,6
13741,T55,,J.J. Henry,1,5,0,0,,,OHL Classic at Mayakoba,2017,6
13742,T55,,Boo Weekley,1,5,0,0,,,OHL Classic at Mayakoba,2017,6
13743,T55,,Miguel Angel Carballo,1,5,0,0,,,OHL Classic at Mayakoba,2017,6
13744,T55,T35,Xander Schauffele,1,5,0,0,,,OHL Classic at Mayakoba,2017,6
13745,T61,T70,Spencer Levin,1,4,0,0,,,OHL Classic at Mayakoba,2017,6
13746,T61,T26,Ryan Brehm,1,4,0,0,,,OHL Classic at Mayakoba,2017,6
13747,T61,T35,Bryson DeChambeau,1,4,0,0,,,OHL Classic at Mayakoba,2017,6
13748,64,,Ken Duke,1,3,0,0,,,OHL Classic at Mayakoba,2017,6
13749,65,,Kevin Tway,1,3,0,0,,,OHL Classic at Mayakoba,2017,6
13750,66,,Chris Stroud,1,3,0,0,,,OHL Classic at Mayakoba,2017,6
13751,1,,Rod Pampling,1,500,1,1,,,Shriners Hospitals for Children Open,2017,5
13752,2,T25,Brooks Koepka,1,300,0,1,,,Shriners Hospitals for Children Open,2017,5
13753,3,,Lucas Glover,1,190,0,1,,,Shriners Hospitals for Children Open,2017,5
13754,T4,,Geoff Ogilvy,1,115,0,1,,,Shriners Hospitals for Children Open,2017,5
13755,T4,T6,Francesco Molinari,1,115,0,1,,,Shriners Hospitals for Children Open,2017,5
13756,T4,,Harris English,1,115,0,1,,,Shriners Hospitals for Children Open,2017,5
13757,T7,,Pat Perez,1,85,0,1,,,Shriners Hospitals for Children Open,2017,5
13758,T7,,Kyle Stanley,1,85,0,1,,,Shriners Hospitals for Children Open,2017,5
13759,T7,,Keegan Bradley,1,85,0,1,,,Shriners Hospitals for Children Open,2017,5
13760,T10,T34,Sean O'Hair,1,65,0,1,,,Shriners Hospitals for Children Open,2017,5
13761,T10,,Shawn Stefani,1,65,0,1,,,Shriners Hospitals for Children Open,2017,5
13762,T10,,John Huh,1,65,0,1,,,Shriners Hospitals for Children Open,2017,5
13763,T10,,Cameron Smith,1,65,0,1,,,Shriners Hospitals for Children Open,2017,5
13764,T14,,Stewart Cink,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13765,T14,,Charles Howell III,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13766,T14,,Matt Jones,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13767,T14,T16,Ryan Moore,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13768,T14,,Luke List,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13769,T14,,Brian Harman,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13770,T14,,Billy Hurley III,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13771,T14,,James Hahn,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13772,T14,,Jon Rahm,1,47,0,0,,,Shriners Hospitals for Children Open,2017,5
13773,T23,T34,Scott Piercy,1,36,0,0,,,Shriners Hospitals for Children Open,2017,5
13774,T23,,Chez Reavie,1,36,0,0,,,Shriners Hospitals for Children Open,2017,5
13775,T23,,Russell Henley,1,36,0,0,,,Shriners Hospitals for Children Open,2017,5
13776,T26,,Alex Cejka,1,30,0,0,,,Shriners Hospitals for Children Open,2017,5
13777,T26,,Martin Laird,1,30,0,0,,,Shriners Hospitals for Children Open,2017,5
13778,T26,,Ryan Brehm,1,30,0,0,,,Shriners Hospitals for Children Open,2017,5
13779,T26,,Adam Hadwin,1,30,0,0,,,Shriners Hospitals for Children Open,2017,5
13780,T30,,John Senden,1,24,0,0,,,Shriners Hospitals for Children Open,2017,5
13781,T30,,Ryan Blaum,1,24,0,0,,,Shriners Hospitals for Children Open,2017,5
13782,T30,,Webb Simpson,1,24,0,0,,,Shriners Hospitals for Children Open,2017,5
13783,T30,,Brendan Steele,1,24,0,0,,,Shriners Hospitals for Children Open,2017,5
13784,T30,,Cameron Tringale,1,24,0,0,,,Shriners Hospitals for Children Open,2017,5
13785,T35,,Derek Fathauer,1,18,0,0,,,Shriners Hospitals for Children Open,2017,5
13786,T35,,Robert Streb,1,18,0,0,,,Shriners Hospitals for Children Open,2017,5
13787,T35,,Trey Mullinax,1,18,0,0,,,Shriners Hospitals for Children Open,2017,5
13788,T35,,Bryson DeChambeau,1,18,0,0,,,Shriners Hospitals for Children Open,2017,5
13789,T35,,Xander Schauffele,1,18,0,0,,,Shriners Hospitals for Children Open,2017,5
13790,T40,,Davis Love III,1,12,0,0,,,Shriners Hospitals for Children Open,2017,5
13791,T40,,Martin Flores,1,12,0,0,,,Shriners Hospitals for Children Open,2017,5
13792,T40,,Billy Horschel,1,12,0,0,,,Shriners Hospitals for Children Open,2017,5
13793,T40,,Kyle Reifers,1,12,0,0,,,Shriners Hospitals for Children Open,2017,5
13794,T40,,Tony Finau,1,12,0,0,,,Shriners Hospitals for Children Open,2017,5
13795,T40,,Wesley Bryan,1,12,0,0,,,Shriners Hospitals for Children Open,2017,5
13796,T46,,Jason Bohn,1,8,0,0,,,Shriners Hospitals for Children Open,2017,5
13797,T46,,Will MacKenzie,1,8,0,0,,,Shriners Hospitals for Children Open,2017,5
13798,T46,,Gonzalo Fernandez-Castano,1,8,0,0,,,Shriners Hospitals for Children Open,2017,5
13799,T46,,Jonas Blixt,1,8,0,0,,,Shriners Hospitals for Children Open,2017,5
13800,T46,,Seung-Yul Noh,1,8,0,0,,,Shriners Hospitals for Children Open,2017,5
13801,T46,,Troy Merritt,1,8,0,0,,,Shriners Hospitals for Children Open,2017,5
13802,T52,,Nick Taylor,1,6,0,0,,,Shriners Hospitals for Children Open,2017,5
13803,T52,,Graham DeLaet,1,6,0,0,,,Shriners Hospitals for Children Open,2017,5
13804,T52,,Michael Kim,1,6,0,0,,,Shriners Hospitals for Children Open,2017,5
13805,T55,,Seamus Power,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13806,T55,,Fabian Gomez,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13807,T55,,C.T. Pan,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13808,T55,,Harold Varner III,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13809,T59,,Chad Campbell,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13810,T59,,Vaughn Taylor,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13811,T59,,Kevin Streelman,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13812,T59,,Chris Kirk,1,5,0,0,,,Shriners Hospitals for Children Open,2017,5
13813,T63,,Ernie Els,1,4,0,0,,,Shriners Hospitals for Children Open,2017,5
13814,T63,,Daniel Summerhays,1,4,0,0,,,Shriners Hospitals for Children Open,2017,5
13815,T63,,Cody Gribble,1,4,0,0,,,Shriners Hospitals for Children Open,2017,5
13816,T66,,Brian Gay,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13817,T66,,Mackenzie Hughes,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13818,T68,,Steve Marino,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13819,T68,,Brett Stegmaier,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13820,T70,,Spencer Levin,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13821,T70,,Smylie Kaufman,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13822,72,13,Jason Kokrak,1,3,0,0,,,Shriners Hospitals for Children Open,2017,5
13823,1,,Hideki Matsuyama,1,550,1,1,,,World Golf Championships-HSBC Champions,2017,4
13824,T2,,Henrik Stenson,1,258,0,1,,,World Golf Championships-HSBC Champions,2017,4
13825,T2,,Daniel Berger,1,258,0,1,,,World Golf Championships-HSBC Champions,2017,4
13826,T4,,Bill Haas,1,128,0,1,,,World Golf Championships-HSBC Champions,2017,4
13827,T4,,Rory McIlroy,1,128,0,1,,,World Golf Championships-HSBC Champions,2017,4
13828,T6,,Francesco Molinari,1,96,0,1,,,World Golf Championships-HSBC Champions,2017,4
13829,T6,,Rickie Fowler,1,96,0,1,,,World Golf Championships-HSBC Champions,2017,4
13830,T8,,Sergio Garcia,1,81,0,1,,,World Golf Championships-HSBC Champions,2017,4
13831,T8,,Russell Knox,1,81,0,1,,,World Golf Championships-HSBC Champions,2017,4
13832,10,,Emiliano Grillo,1,73,0,0,,,World Golf Championships-HSBC Champions,2017,4
13833,11,,Paul Casey,1,67,0,0,,,World Golf Championships-HSBC Champions,2017,4
13834,12,,Adam Scott,1,61,0,0,,,World Golf Championships-HSBC Champions,2017,4
13835,13,,Jason Kokrak,1,55,0,0,,,World Golf Championships-HSBC Champions,2017,4
13836,14,,Rafa Cabrera Bello,1,52,0,0,,,World Golf Championships-HSBC Champions,2017,4
13837,15,,Matt Kuchar,1,48,0,0,,,World Golf Championships-HSBC Champions,2017,4
13838,T16,,Ryan Moore,1,39,0,0,,,World Golf Championships-HSBC Champions,2017,4
13839,T16,,Shane Lowry,1,39,0,0,,,World Golf Championships-HSBC Champions,2017,4
13840,T16,,Justin Thomas,1,39,0,0,,,World Golf Championships-HSBC Champions,2017,4
13841,T19,,Charl Schwartzel,1,28,0,0,,,World Golf Championships-HSBC Champions,2017,4
13842,T19,,Branden Grace,1,28,0,0,,,World Golf Championships-HSBC Champions,2017,4
13843,T19,,Roberto Castro,1,28,0,0,,,World Golf Championships-HSBC Champions,2017,4
13844,T22,,J.B. Holmes,1,22,0,0,,,World Golf Championships-HSBC Champions,2017,4
13845,T22,,Dustin Johnson,1,22,0,0,,,World Golf Championships-HSBC Champions,2017,4
13846,T22,,Kevin Chappell,1,22,0,0,,,World Golf Championships-HSBC Champions,2017,4
13847,T25,,Soren Kjeldsen,1,16,0,0,,,World Golf Championships-HSBC Champions,2017,4
13848,T25,,Brooks Koepka,1,16,0,0,,,World Golf Championships-HSBC Champions,2017,4
13849,T27,,Louis Oosthuizen,1,12,0,0,,,World Golf Championships-HSBC Champions,2017,4
13850,T27,,Jhonattan Vegas,1,12,0,0,,,World Golf Championships-HSBC Champions,2017,4
13851,T29,,Gary Woodland,1,10,0,0,,,World Golf Championships-HSBC Champions,2017,4
13852,T29,,Andrew Johnston,1,10,0,0,,,World Golf Championships-HSBC Champions,2017,4
13853,T31,,Kevin Na,1,7,0,0,,,World Golf Championships-HSBC Champions,2017,4
13854,T31,,Bubba Watson,1,7,0,0,,,World Golf Championships-HSBC Champions,2017,4
13855,33,,Patrick Reed,1,5,0,0,,,World Golf Championships-HSBC Champions,2017,4
13856,T34,,Sean O'Hair,1,5,0,0,,,World Golf Championships-HSBC Champions,2017,4
13857,T34,,Scott Piercy,1,5,0,0,,,World Golf Championships-HSBC Champions,2017,4
13858,T34,,Byeong Hun An,1,5,0,0,,,World Golf Championships-HSBC Champions,2017,4
13859,T34,,Si Woo Kim,1,5,0,0,,,World Golf Championships-HSBC Champions,2017,4
13860,38,,Kevin Kisner,1,3,0,0,,,World Golf Championships-HSBC Champions,2017,4
13861,39,,Danny Willett,1,3,0,0,,,World Golf Championships-HSBC Champions,2017,4
13862,40,,Jimmy Walker,1,3,0,0,,,World Golf Championships-HSBC Champions,2017,4
13863,1,,Cody Gribble,1,300,1,1,,,Sanderson Farms Championship,2017,3
13864,T2,,Chris Kirk,1,117,0,1,,,Sanderson Farms Championship,2017,3
13865,T2,,Luke List,1,117,0,1,,,Sanderson Farms Championship,2017,3
13866,T2,,Greg Owen,1,117,0,1,,,Sanderson Farms Championship,2017,3
13867,T5,,Xander Schauffele,1,60,0,1,,,Sanderson Farms Championship,2017,3
13868,T5,,Hiroshi Iwata,1,60,0,1,,,Sanderson Farms Championship,2017,3
13869,T5,,Lucas Glover,1,60,0,1,,,Sanderson Farms Championship,2017,3
13870,T8,,Grayson Murray,1,45,0,1,,,Sanderson Farms Championship,2017,3
13871,T8,,Seung-Yul Noh,1,45,0,1,,,Sanderson Farms Championship,2017,3
13872,T8,,Graham DeLaet,1,45,0,1,,,Sanderson Farms Championship,2017,3
13873,T11,,Cameron Smith,1,35,0,0,,,Sanderson Farms Championship,2017,3
13874,T11,,Troy Merritt,1,35,0,0,,,Sanderson Farms Championship,2017,3
13875,T11,,Ryan Blaum,1,35,0,0,,,Sanderson Farms Championship,2017,3
13876,T14,,Brandon Hagy,1,30,0,0,,,Sanderson Farms Championship,2017,3
13877,T14,,Whee Kim,1,30,0,0,,,Sanderson Farms Championship,2017,3
13878,T14,,Russell Henley,1,30,0,0,,,Sanderson Farms Championship,2017,3
13879,T14,,Miguel Angel Carballo,1,30,0,0,,,Sanderson Farms Championship,2017,3
13880,T18,,Ben Martin,1,28,0,0,,,Sanderson Farms Championship,2017,3
13881,T18,,Ryan Brehm,1,28,0,0,,,Sanderson Farms Championship,2017,3
13882,T18,,Kevin Streelman,1,28,0,0,,,Sanderson Farms Championship,2017,3
13883,T18,,Andres Romero,1,28,0,0,,,Sanderson Farms Championship,2017,3
13884,T22,,Nicholas Lindheim,1,23,0,0,,,Sanderson Farms Championship,2017,3
13885,T22,,Nick Taylor,1,23,0,0,,,Sanderson Farms Championship,2017,3
13886,T22,,Ben Crane,1,23,0,0,,,Sanderson Farms Championship,2017,3
13887,T25,,Mackenzie Hughes,1,20,0,0,,,Sanderson Farms Championship,2017,3
13888,T25,,Camilo Villegas,1,20,0,0,,,Sanderson Farms Championship,2017,3
13889,T25,,Mark Wilson,1,20,0,0,,,Sanderson Farms Championship,2017,3
13890,T28,,J.T. Poston,1,16,0,0,,,Sanderson Farms Championship,2017,3
13891,T28,,Brad Fritsch,1,16,0,0,,,Sanderson Farms Championship,2017,3
13892,T28,,Seamus Power,1,16,0,0,,,Sanderson Farms Championship,2017,3
13893,T28,,Steve Wheatcroft,1,16,0,0,,,Sanderson Farms Championship,2017,3
13894,T28,,Gonzalo Fernandez-Castano,1,16,0,0,,,Sanderson Farms Championship,2017,3
13895,T28,,Dicky Pride,1,16,0,0,,,Sanderson Farms Championship,2017,3
13896,T34,,Sebastian Munoz,1,11,0,0,,,Sanderson Farms Championship,2017,3
13897,T34,,Kevin Tway,1,11,0,0,,,Sanderson Farms Championship,2017,3
13898,T34,,Michael Putnam,1,11,0,0,,,Sanderson Farms Championship,2017,3
13899,T34,,Carl Pettersson,1,11,0,0,,,Sanderson Farms Championship,2017,3
13900,T34,,Jonathan Byrd,1,11,0,0,,,Sanderson Farms Championship,2017,3
13901,T34,,Steven Alker,1,11,0,0,,,Sanderson Farms Championship,2017,3
13902,T34,,Jerry Kelly,1,11,0,0,,,Sanderson Farms Championship,2017,3
13903,T41,,Blayne Barber,1,7,0,0,,,Sanderson Farms Championship,2017,3
13904,T41,,Zack Sucher,1,7,0,0,,,Sanderson Farms Championship,2017,3
13905,T41,,Andres Gonzales,1,7,0,0,,,Sanderson Farms Championship,2017,3
13906,T41,,John Merrick,1,7,0,0,,,Sanderson Farms Championship,2017,3
13907,T41,,J.J. Henry,1,7,0,0,,,Sanderson Farms Championship,2017,3
13908,T41,,Cameron Percy,1,7,0,0,,,Sanderson Farms Championship,2017,3
13909,T41,,Rod Pampling,1,7,0,0,,,Sanderson Farms Championship,2017,3
13910,T41,,Michael Bradley,1,7,0,0,,,Sanderson Farms Championship,2017,3
13911,T49,,Chad Collins,1,4,0,0,,,Sanderson Farms Championship,2017,3
13912,T49,,George McNeill,1,4,0,0,,,Sanderson Farms Championship,2017,3
13913,T49,,Bill Lunde,1,4,0,0,,,Sanderson Farms Championship,2017,3
13914,T49,,Angel Cabrera,1,4,0,0,,,Sanderson Farms Championship,2017,3
13915,T49,,Greg Chalmers,1,4,0,0,,,Sanderson Farms Championship,2017,3
13916,T49,,David Toms,1,4,0,0,,,Sanderson Farms Championship,2017,3
13917,T49,,Tim Petrovic,1,4,0,0,,,Sanderson Farms Championship,2017,3
13918,T56,,Trey Mullinax,1,3,0,0,,,Sanderson Farms Championship,2017,3
13919,T56,,Bobby Wyatt,1,3,0,0,,,Sanderson Farms Championship,2017,3
13920,T56,,Dominic Bozzelli,1,3,0,0,,,Sanderson Farms Championship,2017,3
13921,T56,,Julian Etulain,1,3,0,0,,,Sanderson Farms Championship,2017,3
13922,T56,,Martin Flores,1,3,0,0,,,Sanderson Farms Championship,2017,3
13923,T56,,Rory Sabbatini,1,3,0,0,,,Sanderson Farms Championship,2017,3
13924,T56,,Eric Axley,1,3,0,0,,,Sanderson Farms Championship,2017,3
13925,T56,,Charlie Wi,1,3,0,0,,,Sanderson Farms Championship,2017,3
13926,T64,,Jonathan Randolph,1,2,0,0,,,Sanderson Farms Championship,2017,3
13927,T64,,Tommy Gainey,1,2,0,0,,,Sanderson Farms Championship,2017,3
13928,T64,,John Rollins,1,2,0,0,,,Sanderson Farms Championship,2017,3
13929,T67,T47,Peter Malnati,1,2,0,0,,,Sanderson Farms Championship,2017,3
13930,T67,,Robert Allenby,1,2,0,0,,,Sanderson Farms Championship,2017,3
13931,69,,Jason Bohn,1,2,0,0,,,Sanderson Farms Championship,2017,3
13932,70,,Stuart Appleby,1,2,0,0,,,Sanderson Farms Championship,2017,3
13933,71,,Richy Werenski,1,2,0,0,,,Sanderson Farms Championship,2017,3
13934,72,,Craig Barlow,1,1,0,0,,,Sanderson Farms Championship,2017,3
13935,1,T8,Justin Thomas,1,500,1,1,,,CIMB Classic,2017,2
13936,2,,Hideki Matsuyama,1,300,0,1,,,CIMB Classic,2017,2
13937,T3,T15,Derek Fathauer,1,163,0,1,,,CIMB Classic,2017,2
13938,T3,,Anirban Lahiri,1,163,0,1,,,CIMB Classic,2017,2
13939,5,,Marc Leishman,1,110,0,1,,,CIMB Classic,2017,2
13940,6,T22,Keegan Bradley,1,100,0,1,,,CIMB Classic,2017,2
13941,7,,Tyrone Van Aswegen,1,88,0,1,,,CIMB Classic,2017,2
13942,8,,James Hahn,1,80,0,1,,,CIMB Classic,2017,2
13943,T9,,Russell Knox,1,62,0,1,,,CIMB Classic,2017,2
13944,T9,,Si Woo Kim,1,62,0,1,,,CIMB Classic,2017,2
13945,T9,,Ryo Ishikawa,1,62,0,1,,,CIMB Classic,2017,2
13946,T9,,Rafa Cabrera Bello,1,62,0,1,,,CIMB Classic,2017,2
13947,T9,T66,Aaron Baddeley,1,62,0,1,,,CIMB Classic,2017,2
13948,T9,,Adam Scott,1,62,0,1,,,CIMB Classic,2017,2
13949,T9,T3,Scott Piercy,1,62,0,1,,,CIMB Classic,2017,2
13950,T16,,Ian Poulter,1,48,0,0,,,CIMB Classic,2017,2
13951,T16,,Sergio Garcia,1,48,0,0,,,CIMB Classic,2017,2
13952,T16,,Ryan Moore,1,48,0,0,,,CIMB Classic,2017,2
13953,T16,T26,Emiliano Grillo,1,48,0,0,,,CIMB Classic,2017,2
13954,T20,,Adam Hadwin,1,39,0,0,,,CIMB Classic,2017,2
13955,T20,,Patrick Rodgers,1,39,0,0,,,CIMB Classic,2017,2
13956,T20,,Sung Kang,1,39,0,0,,,CIMB Classic,2017,2
13957,T20,T3,Paul Casey,1,39,0,0,,,CIMB Classic,2017,2
13958,T24,,Kevin Kisner,1,33,0,0,,,CIMB Classic,2017,2
13959,T24,1,Brendan Steele,1,33,0,0,,,CIMB Classic,2017,2
13960,T24,T61,Zac Blair,1,33,0,0,,,CIMB Classic,2017,2
13961,T27,T61,Hudson Swafford,1,27,0,0,,,CIMB Classic,2017,2
13962,T27,7,Kevin Na,1,27,0,0,,,CIMB Classic,2017,2
13963,T27,,Alex Cejka,1,27,0,0,,,CIMB Classic,2017,2
13964,T30,,Vijay Singh,1,21,0,0,,,CIMB Classic,2017,2
13965,T30,,Pat Perez,1,21,0,0,,,CIMB Classic,2017,2
13966,T30,T26,Tony Finau,1,21,0,0,,,CIMB Classic,2017,2
13967,T30,,Branden Grace,1,21,0,0,,,CIMB Classic,2017,2
13968,T30,,Brian Harman,1,21,0,0,,,CIMB Classic,2017,2
13969,T30,,Jim Herman,1,21,0,0,,,CIMB Classic,2017,2
13970,T36,,Byeong Hun An,1,15,0,0,,,CIMB Classic,2017,2
13971,T36,T35,John Huh,1,15,0,0,,,CIMB Classic,2017,2
13972,T36,,Robert Streb,1,15,0,0,,,CIMB Classic,2017,2
13973,T36,T15,Harold Varner III,1,15,0,0,,,CIMB Classic,2017,2
13974,T36,T20,Jamie Lovemark,1,15,0,0,,,CIMB Classic,2017,2
13975,T36,,Charles Howell III,1,15,0,0,,,CIMB Classic,2017,2
13976,T42,T56,Chad Campbell,1,10,0,0,,,CIMB Classic,2017,2
13977,T42,,Jhonattan Vegas,1,10,0,0,,,CIMB Classic,2017,2
13978,T42,,Kevin Chappell,1,10,0,0,,,CIMB Classic,2017,2
13979,T42,,Smylie Kaufman,1,10,0,0,,,CIMB Classic,2017,2
13980,46,,Spencer Levin,1,9,0,0,,,CIMB Classic,2017,2
13981,T47,,Billy Hurley III,1,7,0,0,,,CIMB Classic,2017,2
13982,T47,T49,Danny Lee,1,7,0,0,,,CIMB Classic,2017,2
13983,T47,,Patrick Reed,1,7,0,0,,,CIMB Classic,2017,2
13984,T47,T35,Peter Malnati,1,7,0,0,,,CIMB Classic,2017,2
13985,T47,,Daniel Berger,1,7,0,0,,,CIMB Classic,2017,2
13986,T52,T26,Jon Curran,1,6,0,0,,,CIMB Classic,2017,2
13987,T52,,Gary Woodland,1,6,0,0,,,CIMB Classic,2017,2
13988,T52,T56,Ricky Barnes,1,6,0,0,,,CIMB Classic,2017,2
13989,T55,T35,Kyle Reifers,1,5,0,0,,,CIMB Classic,2017,2
13990,T55,,Brett Stegmaier,1,5,0,0,,,CIMB Classic,2017,2
13991,T55,T22,Chez Reavie,1,5,0,0,,,CIMB Classic,2017,2
13992,T55,,David Lingmerth,1,5,0,0,,,CIMB Classic,2017,2
13993,59,,Daniel Summerhays,1,4,0,0,,,CIMB Classic,2017,2
13994,T60,T35,John Senden,1,4,0,0,,,CIMB Classic,2017,2
13995,T60,,David Hearn,1,4,0,0,,,CIMB Classic,2017,2
